index,url,rest_price_idr,review,lat,long,is_chain,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_500_airport,d_500_atm,d_500_bank,d_500_cafe,d_500_convenience_store,d_500_gas_station,d_500_hospital,d_500_lodging,d_500_meal_takeaway,d_500_mosque,d_500_park,d_500_restaurant,d_500_school,d_500_store,d_500_supermarket,d_500_train_station,en_500,n_compt_500,avg_n_rest,rating
2798,https://www.zomato.com/jakarta/pappa-jack-kopitiam-pantai-indah-kapuk/info,330000,115.0,-6.1237248838,106.7399470881,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000010000000000000000000000000,qqgvhv,0.0,4.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,6.0,0.0,1.5931006941273358,0.0,0.0,2.5
2421,https://www.zomato.com/jakarta/kopi-luwak-tanjung-duren/info,200000,28.0,-6.177087,106.791412,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000000100000000000000010000000000000000000000000000000000000000000100000,qqguy5,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,1.621452212306873,0.0,0.0,2.6
5603,https://www.zomato.com/jakarta/seafood-chinese-food-99-setiabudi/info,30000,4.0,-6.2136792741,106.8293149397,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000010000000000000000000,qqguwu,0.0,35.0,19.0,8.0,6.0,0.0,2.0,4.0,0.0,21.0,6.0,6.0,0.0,10.0,4.0,0.0,2.0792104058608167,0.0833333333333333,3.0,2.5
6916,https://www.zomato.com/jakarta/vetro-gatot-subroto/info,150000,5.0,-6.224479,106.817054,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000010,qqguwd,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,4.0,2.0,2.0,0.0,1.9915093613566133,0.4444444444444444,3.825,2.1
5422,https://www.zomato.com/jakarta/bakmi-ayam-kusut-penjaringan/info,60000,5.0,-6.136226,106.780466,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000,qqgvjf,0.0,2.0,0.0,23.0,6.0,4.0,2.0,6.0,0.0,12.0,2.0,0.0,6.0,2.0,0.0,0.0,1.93935231452809,0.0,0.0,2.6
3257,https://www.zomato.com/jakarta/burger-king-gandaria/info,125000,38.0,-6.24448,106.783816,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000100000000100000000000000000000000000000000000000000000000000000000000,qqgumz,0.0,9.0,2.0,2.0,3.0,11.0,8.0,4.0,3.0,9.0,3.0,1.0,2.0,4.0,4.0,0.0,2.4321665200328058,0.0,0.0,2.3
6229,https://www.zomato.com/jakarta/nock-nock-cafe-resto-kelapa-gading/info,120000,14.0,-6.151772975,106.8917497248,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qquj02,0.0,18.0,16.0,6.0,0.0,9.0,3.0,10.0,0.0,0.0,0.0,12.0,7.0,9.0,7.0,0.0,2.2028344827759296,0.0666666666666666,3.7,2.3
6315,https://www.zomato.com/jakarta/dapoer-podjok-senayan/info,250000,44.0,-6.227717,106.797003,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000000000000100000000,qqguw4,0.0,42.0,11.0,53.0,4.0,0.0,3.0,9.0,3.0,10.0,6.0,39.0,12.0,61.0,41.0,0.0,2.162524434172934,0.0561797752808988,3.26,2.6
1369,https://www.zomato.com/jakarta/djakarta-cafe-thamrin/info,400000,109.0,-6.18687,106.823979,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000010,qqguyc,0.0,18.0,7.0,10.0,1.0,3.0,2.0,4.0,2.0,9.0,0.0,7.0,2.0,2.0,2.0,0.0,2.236384881829794,0.5227272727272727,3.2304347826086963,2.4
675,https://www.zomato.com/jakarta/killiney-tebet/info,150000,37.0,-6.222867,106.84313,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000010000000000000000000000000000000000000000010000000000000000000000000,qqgux7,0.0,10.0,3.0,21.0,3.0,9.0,0.0,11.0,3.0,14.0,0.0,13.0,2.0,11.0,10.0,0.0,2.299750006970513,0.0175438596491228,3.3,2.5
4674,https://www.zomato.com/jakarta/kopi-luwak-fatmawati/info,200000,27.0,-6.291536,106.800153,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000000100000000000000010000000000000000000000000000000000000000000100000,qqgunq,0.0,1.0,3.0,4.0,2.0,0.0,6.0,4.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,2.225409048487842,0.5,3.7,2.5
498,https://www.zomato.com/jakarta/ichiban-sushi-3-kelapa-gading/info,200000,94.0,-6.145675,106.892269,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000010000000,qquj03,0.0,0.0,1.0,7.0,3.0,2.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.7900885105555082,0.0,0.0,2.6
5267,https://www.zomato.com/jakarta/i-ta-suki-pluit/info,280000,34.0,-6.126658,106.791587,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqgvnh,0.0,2.0,1.0,8.0,1.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.320930100011421,0.0,0.0,2.6
3850,https://www.zomato.com/jakarta/concessions-xxi-epicentrum-walk-kuningan/info,200000,5.0,-6.2171083195,106.8347615004,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00000000000000100000000000010000000000000000000000000000000000000000000000000000000000,qqguxh,0.0,20.0,5.0,15.0,3.0,0.0,13.0,8.0,0.0,7.0,6.0,10.0,8.0,4.0,4.0,0.0,2.3339332124304097,0.025,3.1,2.0
7082,https://www.zomato.com/jakarta/nasi-goreng-kambing-kebon-sirih-h-salim-pondok-indah/info,100000,5.0,-6.260497,106.789012,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguqh,0.0,9.0,10.0,3.0,2.0,5.0,1.0,9.0,0.0,9.0,1.0,4.0,6.0,4.0,4.0,0.0,2.3768370304936504,0.5,3.2750000000000004,2.4
3257,https://www.zomato.com/jakarta/burger-king-gandaria/info,125000,38.0,-6.24448,106.783816,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000100000000100000000000000000000000000000000000000000000000000000000000,qqgumz,0.0,9.0,2.0,2.0,3.0,11.0,8.0,4.0,3.0,9.0,3.0,1.0,2.0,4.0,4.0,0.0,2.4321665200328058,0.0,0.0,2.3
5267,https://www.zomato.com/jakarta/i-ta-suki-pluit/info,280000,34.0,-6.126658,106.791587,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqgvnh,0.0,2.0,1.0,8.0,1.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.320930100011421,0.0,0.0,2.6
7025,https://www.zomato.com/jakarta/fiesta-steak-pondok-indah/info,250000,50.0,-6.266758,106.783055,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqgumg,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,1.6525902233018677,0.0,0.0,2.6
1219,https://www.zomato.com/jakarta/the-atjeh-connection-resto-coffee-thamrin/info,150000,19.0,-6.184328,106.824929,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguyf,0.0,49.0,19.0,18.0,5.0,3.0,6.0,23.0,5.0,7.0,0.0,28.0,6.0,38.0,10.0,0.0,2.246924331563489,0.240506329113924,3.1157894736842104,2.5
675,https://www.zomato.com/jakarta/killiney-tebet/info,150000,37.0,-6.222867,106.84313,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000010000000000000000000000000000000000000000010000000000000000000000000,qqgux7,0.0,10.0,3.0,21.0,3.0,9.0,0.0,11.0,3.0,14.0,0.0,13.0,2.0,11.0,10.0,0.0,2.299750006970513,0.0175438596491228,3.3,2.5
633,https://www.zomato.com/jakarta/waroeng-steak-and-shake-tebet/info,80000,136.0,-6.228207,106.855362,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqguxd,0.0,12.0,8.0,12.0,12.0,12.0,4.0,7.0,8.0,19.0,4.0,18.0,4.0,8.0,4.0,0.0,2.511928973664107,0.0,0.0,2.5
3487,https://www.zomato.com/jakarta/ta-wan-1-scbd/info,200000,20.0,-6.2243449717,106.8098176271,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguwd,0.0,15.0,32.0,20.0,10.0,0.0,2.0,4.0,6.0,14.0,0.0,12.0,4.0,3.0,6.0,0.0,2.207467135278724,0.05,3.4750000000000005,2.6
3524,https://www.zomato.com/jakarta/caf%C3%A9-kitsun%C3%A9-2-scbd/info,150,45.0,-6.2294658018,106.8065846,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw3,0.0,35.0,12.0,16.0,2.0,0.0,0.0,8.0,0.0,16.0,2.0,13.0,10.0,6.0,10.0,0.0,2.155737354769535,0.1578947368421052,3.313333333333333,2.5
2798,https://www.zomato.com/jakarta/pappa-jack-kopitiam-pantai-indah-kapuk/info,330000,115.0,-6.1237248838,106.7399470881,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000010000000000000000000000000,qqgvhv,0.0,4.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,6.0,0.0,1.5931006941273358,0.0,0.0,2.5
2884,https://www.zomato.com/jakarta/manse-korean-grill-1-pantai-indah-kapuk/info,200000,8.0,-6.111997,106.742942,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000100000000001000000000000000000000000000000000000000000,qqgvhz,0.0,20.0,33.0,26.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,24.0,5.0,19.0,0.0,0.0,1.8995584979425493,0.0,0.0,2.4
1428,https://www.zomato.com/jakarta/kazoku-thamrin/info,250000,10.0,-6.190567,106.823398,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000000000000,qqguyc,0.0,28.0,25.0,44.0,11.0,6.0,9.0,11.0,0.0,7.0,3.0,38.0,5.0,36.0,11.0,0.0,2.283810683142576,0.2,4.16842105263158,2.3
5267,https://www.zomato.com/jakarta/i-ta-suki-pluit/info,280000,34.0,-6.126658,106.791587,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqgvnh,0.0,2.0,1.0,8.0,1.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.320930100011421,0.0,0.0,2.6
4535,https://www.zomato.com/jakarta/the-caf%C3%A9-marriott-executive-apartments-sudirman/info,500000,6.0,-6.2087386497,106.8224954233,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000001000001000000000010000000000000000000000000000000000000000000000000,qqguwv,0.0,47.0,13.0,19.0,2.0,0.0,33.0,3.0,0.0,13.0,2.0,16.0,8.0,5.0,21.0,0.0,2.137950374226188,0.074074074074074,3.35,2.3
5188,https://www.zomato.com/jakarta/nahm-thai-suki-bbq-pluit/info,160000,10.0,-6.116379,106.788609,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000000000000000000000000000000000000000000000000000010000,qqgvnn,0.0,6.0,27.0,1.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,13.0,11.0,14.0,3.0,0.0,1.9672413376562727,0.0625,3.8,2.6
6233,https://www.zomato.com/jakarta/rm-wink-kelapa-gading/info,60000,5.0,-6.1506352658,106.8904230371,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qquj02,0.0,3.0,17.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,8.0,2.0,7.0,4.0,0.0,1.8597790858767709,0.1111111111111111,3.7,2.5
6270,https://www.zomato.com/jakarta/ilalang-restaurant-hotel-gren-alia-cikini/info,250000,4.0,-6.1924375604,106.8387020007,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000011010000000000000000000000000000000000000000000000,qqguz0,0.0,16.0,3.0,7.0,16.0,3.0,2.0,6.0,0.0,8.0,3.0,14.0,4.0,14.0,0.0,0.0,2.268068119210473,0.3846153846153846,3.72,2.0
6395,https://www.zomato.com/jakarta/sambel-plecing-jengkelin-palmerah/info,90000,16.0,-6.207057,106.785354,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguty,0.0,27.0,34.0,20.0,14.0,3.0,3.0,8.0,0.0,18.0,3.0,9.0,9.0,18.0,18.0,0.0,2.3459223795945494,0.0,0.0,2.4
789,https://www.zomato.com/jakarta/whats-up-caf%C3%A9-tebet/info,80000,225.0,-6.229099,106.853827,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000001000000000000010000000000000000000000000000000000000100000000000,qqguxd,0.0,22.0,26.0,12.0,7.0,10.0,10.0,7.0,6.0,20.0,4.0,24.0,18.0,10.0,4.0,0.0,2.476800409876976,0.3793103448275862,3.4181818181818184,2.2
6315,https://www.zomato.com/jakarta/dapoer-podjok-senayan/info,250000,44.0,-6.227717,106.797003,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000000000000100000000,qqguw4,0.0,42.0,11.0,53.0,4.0,0.0,3.0,9.0,3.0,10.0,6.0,39.0,12.0,61.0,41.0,0.0,2.162524434172934,0.0561797752808988,3.26,2.6
1040,https://www.zomato.com/jakarta/bakso-boedjangan-1-thamrin/info,100000,14.0,-6.183683,106.824542,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000011000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguyf,0.0,51.0,19.0,16.0,5.0,0.0,3.0,11.0,5.0,5.0,2.0,18.0,4.0,38.0,10.0,0.0,2.157015518301052,0.1884057971014492,3.0307692307692307,2.2
6229,https://www.zomato.com/jakarta/nock-nock-cafe-resto-kelapa-gading/info,120000,14.0,-6.151772975,106.8917497248,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qquj02,0.0,18.0,16.0,6.0,0.0,9.0,3.0,10.0,0.0,0.0,0.0,12.0,7.0,9.0,7.0,0.0,2.2028344827759296,0.0666666666666666,3.7,2.3
4661,https://www.zomato.com/jakarta/mie-ceker-cilandak-fatmawati/info,60000,4.0,-6.291419,106.799216,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000011000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgunq,0.0,4.0,4.0,1.0,3.0,1.0,9.0,5.0,0.0,5.0,1.0,6.0,2.0,2.0,2.0,0.0,2.3585506681245767,0.1666666666666666,3.7,2.6
4215,https://www.zomato.com/jakarta/prasmanan-kantin-artomoro-kuningan/info,50000,15.0,-6.2276892899,106.8241721392,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000100000000000000000000,qqguwf,0.0,11.0,10.0,5.0,8.0,0.0,4.0,5.0,20.0,4.0,4.0,0.0,8.0,5.0,5.0,0.0,2.3379318792737083,0.0285714285714285,3.1,2.5
1618,https://www.zomato.com/jakarta/mie-kingkong-senopati/info,80000,7.0,-6.2389872885,106.8043630198,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguw2,0.0,23.0,8.0,2.0,2.0,0.0,2.0,12.0,0.0,5.0,2.0,0.0,4.0,0.0,2.0,0.0,1.883672805859372,0.1666666666666666,2.9,2.4
7082,https://www.zomato.com/jakarta/nasi-goreng-kambing-kebon-sirih-h-salim-pondok-indah/info,100000,5.0,-6.260497,106.789012,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguqh,0.0,9.0,10.0,3.0,2.0,5.0,1.0,9.0,0.0,9.0,1.0,4.0,6.0,4.0,4.0,0.0,2.3768370304936504,0.5,3.2750000000000004,2.4
