index,url,rest_price_idr,review,lat,long,is_chain,rating,new_code_res_type,rank_res_type,new_code_fac,rank_fac
3742,https://www.zomato.com/jakarta/sakana-sudirman/info,200000.0,234.0,-6.209073,106.820784,0,4.2,2,1,0,128
3743,https://www.zomato.com/jakarta/crunchaus-salads-scbd/info,130000.0,5.0,-6.219199,106.814028,1,3.3,0,30,0,6
3744,https://www.zomato.com/jakarta/drinklah-scbd/info,60000.0,5.0,-6.2259078115,106.8098568544,1,3.3,0,13,2,1
3745,https://www.zomato.com/jakarta/satay-club-scbd/info,80000.0,11.0,-6.226606,106.806058,0,3.0,0,53,4,0
3746,https://www.zomato.com/jakarta/laus-kopi-scbd/info,150000.0,15.0,-6.224896,106.807738,1,2.8,0,97,0,30
3747,https://www.zomato.com/jakarta/re-juve-3-scbd/info,10000022238.0,7.0,-6.2252565455,106.8058982492,1,3.5,0,50,0,4
3748,https://www.zomato.com/jakarta/lbrty-scbd/info,500000.0,12.0,-6.225804,106.813123,0,3.6,0,18,0,232
3749,https://www.zomato.com/jakarta/bean-me-up-scbd/info,150000.0,31.0,-6.22656,106.80853,0,3.8,0,65,0,549
3750,https://www.zomato.com/jakarta/starbucks-coffee-scbd/info,120000.0,63.0,-6.2252815429,106.8098860234,1,3.9,0,23,0,70
3751,https://www.zomato.com/jakarta/grand-chuan-tin-scbd/info,150000.0,115.0,-6.22547,106.809772,0,4.0,0,35,0,3
3753,https://www.zomato.com/jakarta/izakaya-kitchen-scbd/info,80000.0,6.0,-6.22451,106.807883,0,3.7,2,1,4,0
3754,https://www.zomato.com/jakarta/marco-by-chef-marco-lim-scbd/info,200000.0,161.0,-6.225228,106.809591,0,3.9,0,33,0,3
3756,https://www.zomato.com/jakarta/paradise-dynasty-scbd/info,400000.0,36.0,-6.2254411932,106.8100261688,1,3.7,0,35,0,3
3757,https://www.zomato.com/jakarta/hard-rock-cafe-scbd/info,400000.0,710.0,-6.2256201747,106.8103031069,0,4.2,0,169,0,366
3758,https://www.zomato.com/jakarta/bogana-may-may-scbd/info,65000.0,5.0,-6.2275066428,106.8057393283,0,3.9,1,5,0,49
3759,https://www.zomato.com/jakarta/ayam-geprek-juara-scbd/info,50000.0,5.0,-6.2255318505,106.8083115667,0,3.0,4,0,4,0
3760,https://www.zomato.com/jakarta/bakso-letreg-scbd/info,100000.0,20.0,-6.2275976331,106.8056206405,0,3.1,0,25,4,0
3761,https://www.zomato.com/jakarta/mucca-steak-sudirman/info,350000.0,233.0,-6.209013,106.818395,0,4.2,0,24,0,1285
3762,https://www.zomato.com/jakarta/acta-brasserie-senayan/info,350000.0,215.0,-6.216229,106.797883,0,4.1,0,779,0,1408
3763,https://www.zomato.com/jakarta/patron-scbd/info,200000.0,18.0,-6.223996,106.808496,0,3.2,0,72,0,56
3765,https://www.zomato.com/jakarta/furusato-izakaya-sudirman/info,500000.0,222.0,-6.2146764771,106.8168163228,0,4.5,2,1,0,1104
3766,https://www.zomato.com/jakarta/tontoki-sudirman/info,300000.0,320.0,-6.20946,106.820782,0,4.5,2,1,0,164
3767,https://www.zomato.com/jakarta/eatlah-1-scbd/info,120000.0,17.0,-6.225385,106.809756,1,3.4,0,15,4,0
3768,https://www.zomato.com/jakarta/gunung-mas-scbd/info,220000.0,58.0,-6.226003,106.806452,0,3.3,0,43,0,20
3769,https://www.zomato.com/jakarta/flash-coffee-scbd/info,100000.0,18.0,-6.224164,106.809371,1,3.6,1,3,0,22
3770,https://www.zomato.com/jakarta/wee-nam-kee-scbd/info,200000.0,130.0,-6.225276,106.809725,1,4.2,2,2,0,7
3771,https://www.zomato.com/jakarta/robot-co-scbd/info,400000.0,41.0,-6.225032,106.809391,0,3.2,0,19,0,807
3773,https://www.zomato.com/jakarta/a-mas-kitchen-scbd/info,200000.0,5.0,-6.227742,106.808488,0,3.5,4,0,0,3
3774,https://www.zomato.com/jakarta/caspar-1-sudirman/info,350000.0,61.0,-6.2158210624,106.8162307666,0,4.1,0,526,0,1117
3775,https://www.zomato.com/jakarta/mare-nostrum-sudirman/info,500000.0,107.0,-6.2111994684,106.8201488257,0,4.1,0,432,0,1200
3776,https://www.zomato.com/jakarta/common-grounds-sudirman/info,250000.0,904.0,-6.2091876175,106.818148233,1,4.4,0,95,0,186
3778,https://www.zomato.com/jakarta/shanghai-garden-scbd/info,150000.0,42.0,-6.224235,106.808745,0,3.8,0,43,0,52
3779,https://www.zomato.com/jakarta/zazas-boutique-bar-eatery-2-scbd/info,700000.0,8.0,-6.225838,106.81307,0,3.1,0,18,0,1430
3780,https://www.zomato.com/jakarta/kushi-yaki-umena-dori-senayan/info,300000.0,186.0,-6.225031,106.799125,0,4.2,2,1,0,232
3781,https://www.zomato.com/jakarta/bakerzin-senayan/info,250000.0,548.0,-6.2257571605,106.7988621444,1,4.2,0,187,0,1603
3782,https://www.zomato.com/jakarta/roppan-scbd/info,110000.0,7.0,-6.223968,106.807263,1,2.7,0,89,0,26
3783,https://www.zomato.com/jakarta/publichood-coffee-shop-scbd/info,100000.0,80.0,-6.226738,106.808409,0,3.9,0,165,0,224
3784,https://www.zomato.com/jakarta/roemah-rempah-senayan/info,350000.0,206.0,-6.2255808454,106.8000778556,0,4.1,0,7,0,20
3785,https://www.zomato.com/jakarta/cakra-buana-scbd/info,40000.0,5.0,-6.2255358501,106.8081134185,0,3.1,0,7,1,2
3786,https://www.zomato.com/jakarta/rosso-shangri-la-hotel-sudirman/info,800000.0,196.0,-6.203022,106.818769,0,4.3,0,57,0,1634
3789,https://www.zomato.com/jakarta/palmier-senayan/info,280000.0,165.0,-6.2264484217,106.798979491,0,4.1,0,123,0,1399
3790,https://www.zomato.com/jakarta/xi-bo-ba-scbd/info,60000.0,12.0,-6.2254341939,106.8104844913,1,3.0,0,11,2,1
3791,https://www.zomato.com/jakarta/kopi-soe-1-scbd/info,60000.0,4.0,-6.226706,106.807402,1,3.3,1,3,0,11
3792,https://www.zomato.com/jakarta/saladstop-1-scbd/info,250000.0,118.0,-6.2250505666,106.8097629771,1,4.1,0,30,0,447
3793,https://www.zomato.com/jakarta/osaka-ohsho-senayan/info,250000.0,258.0,-6.2264707527,106.7989878729,0,4.1,2,1,0,157
3794,https://www.zomato.com/jakarta/drink-drinks-scbd/info,5000010401020234.0,5.0,-6.226234,106.806486,0,3.3,0,13,4,0
3795,https://www.zomato.com/jakarta/bakmi-gm-scbd/info,125000.0,25.0,-6.2268577119,106.8115858734,1,3.5,1,6,0,4
3796,https://www.zomato.com/jakarta/texas-chicken-kuningan/info,70000.0,25.0,-6.2207929851,106.8328168988,1,3.3,0,26,0,32
3797,https://www.zomato.com/jakarta/warung-taliwang-lombok-kuningan/info,100000.0,16.0,-6.2221381899,106.8329533562,0,3.5,4,0,4,0
3798,https://www.zomato.com/jakarta/supercup-coffee-shop-kuningan/info,120000.0,61.0,-6.2219925374,106.8326717243,0,3.7,0,787,0,1558
3801,https://www.zomato.com/jakarta/jagoan-bakso-malang-kuningan/info,100000.0,12.0,-6.2250099041,106.8291302025,0,3.2,0,25,0,24
3802,https://www.zomato.com/jakarta/ole-cafe-kuningan/info,150000.0,32.0,-6.223782,106.827031,0,3.9,0,151,0,112
3803,https://www.zomato.com/jakarta/xxi-lounge-epicentrum-walk-kuningan/info,250000.0,25.0,-6.2169803306,106.8347447366,0,3.1,0,412,0,217
3806,https://www.zomato.com/jakarta/meanwhile-coffee-kuningan/info,70000.0,67.0,-6.2296517422,106.8230767921,0,4.0,0,31,0,78
3807,https://www.zomato.com/jakarta/cana-coffee-kuningan/info,50000.0,8.0,-6.2297304001,106.8248007819,0,3.4,0,27,0,267
3810,https://www.zomato.com/jakarta/dunkin-donuts-kuningan/info,80000.0,26.0,-6.223906,106.826704,1,3.1,0,23,0,64
3811,https://www.zomato.com/jakarta/jambal-roti-kuningan/info,180000.0,31.0,-6.2277709478,106.8246831,0,2.6,1,5,0,13
3812,https://www.zomato.com/jakarta/koffee-konco-kuningan/info,100000.0,4.0,-6.2178855844,106.8347973749,0,3.6,0,31,0,250
3813,https://www.zomato.com/jakarta/bakmi-itjong-kuningan/info,50000.0,54.0,-6.22543,106.822503,0,3.7,1,6,4,0
3814,https://www.zomato.com/jakarta/outback-steakhouse-kuningan/info,500000.0,306.0,-6.2251352246,106.8290829286,1,4.0,0,233,0,145
3815,https://www.zomato.com/jakarta/dapur-solo-kuningan/info,180000.0,5.0,-6.22479,106.829108,1,3.1,1,5,0,23
3817,https://www.zomato.com/jakarta/carls-jr-kuningan/info,180000.0,138.0,-6.2201837088,106.8333781511,1,4.1,0,63,0,38
3818,https://www.zomato.com/jakarta/namaste-resto-kuningan/info,300000.0,40.0,-6.218889,106.83467,0,3.7,0,747,0,1030
3819,https://www.zomato.com/jakarta/d-crepes-kuningan/info,50000.0,20.0,-6.2246262765,106.827230528,1,3.4,0,87,0,5
3820,https://www.zomato.com/jakarta/gulu-gulu-kuningan/info,60000.0,10.0,-6.2244436284,106.8270843476,1,2.4,0,11,4,0
3823,https://www.zomato.com/jakarta/kopi-panik-kuningan/info,80000.0,4.0,-6.2266400682,106.8321728334,0,3.5,0,13,0,35
3824,https://www.zomato.com/jakarta/chatime-1-kuningan/info,60000.0,15.0,-6.2216589028,106.8334214017,1,3.5,0,11,4,0
3825,https://www.zomato.com/jakarta/mccafe-kuningan/info,70000.0,9.0,-6.2207606548,106.8322714046,1,3.2,0,23,0,85
3826,https://www.zomato.com/jakarta/dea-cafe-kuningan/info,200000.0,10.0,-6.2302590077,106.8266152963,0,3.6,0,17,0,1081
3827,https://www.zomato.com/jakarta/leeloo-siomay-kuningan/info,35000.0,22.0,-6.224375302,106.8269978464,0,3.2,0,40,2,1
3828,https://www.zomato.com/jakarta/jimms-sports-cafe-kuningan/info,350000.0,22.0,-6.2279532615,106.8244225904,0,2.9,0,68,0,1129
3829,https://www.zomato.com/jakarta/sari-ratu-kuningan/info,80000.0,18.0,-6.2243696359,106.8269505724,1,3.6,0,33,0,4
3832,https://www.zomato.com/jakarta/shokupan-bakery-pastries-1-kuningan/info,90000.0,9.0,-6.2332996575,106.8311988562,1,3.5,0,170,0,16
3837,https://www.zomato.com/jakarta/morale-coffee-eatery-kuningan/info,250000.0,15.0,-6.2315915231,106.8274206296,0,3.3,0,65,0,48
3838,https://www.zomato.com/jakarta/ruths-chris-steak-house-karet/info,1900000.0,569.0,-6.2248399215,106.824214384,0,4.6,0,24,0,1547
3839,https://www.zomato.com/jakarta/rempa-manado-kuningan/info,150000.0,49.0,-6.218454,106.834906,0,3.2,0,83,0,62
3841,https://www.zomato.com/jakarta/bakaro-kuningan/info,90000.0,8.0,-6.2241103287,106.8264557049,0,3.0,2,1,0,35
3842,https://www.zomato.com/jakarta/jacadas-kuningan/info,190000.0,54.0,-6.227323,106.824362,0,3.9,0,435,0,1426
3843,https://www.zomato.com/jakarta/te-m-kuningan/info,200000.0,7.0,-6.2356887034,106.8290745467,0,3.4,0,636,0,42
3844,https://www.zomato.com/jakarta/teratai-restaurant-gp-mega-kuningan-hotel-kuningan/info,200000.0,16.0,-6.228597,106.828222,0,2.5,0,394,0,452
3846,https://www.zomato.com/jakarta/nasi-bebek-mak-isa-kuningan/info,70000.0,21.0,-6.2240536677,106.826595515,0,3.3,1,5,2,1
3847,https://www.zomato.com/jakarta/waroeng-kita-3-kuningan/info,160000.0,113.0,-6.2248112577,106.8294128403,1,3.5,4,0,0,3
3848,https://www.zomato.com/jakarta/the-den-of-kalaha-karet/info,350000.0,223.0,-6.224529,106.824836,0,3.8,0,376,0,605
3849,https://www.zomato.com/jakarta/grand-city-restaurant-manhattan-hotel-kuningan/info,300000.0,23.0,-6.2260128006,106.8312930688,0,2.8,2,2,0,263
3850,https://www.zomato.com/jakarta/concessions-xxi-epicentrum-walk-kuningan/info,200000.0,5.0,-6.2171083195,106.8347615004,0,2.0,0,299,0,31
3851,https://www.zomato.com/jakarta/koffierasse-kuningan/info,100000.0,12.0,-6.2128436742,106.8339544907,1,2.7,0,76,0,25
3852,https://www.zomato.com/jakarta/pool-bar-js-luwansa-hotel-kuningan/info,300000.0,11.0,-6.2229444446,106.8332426995,0,3.1,0,19,0,528
3853,https://www.zomato.com/jakarta/regina-putera-kuningan/info,30000.0,6.0,-6.2288388319,106.8240997195,1,2.7,0,12,0,16
3857,https://www.zomato.com/jakarta/mama-malaka-kuningan/info,220000.0,46.0,-6.2182772162,106.8352044001,0,2.7,0,97,0,3
3858,https://www.zomato.com/jakarta/oma-recipe-kuningan/info,70000.0,8.0,-6.2275576374,106.8243568763,0,2.7,2,2,0,22
3859,https://www.zomato.com/jakarta/jus-a-friend-kuningan/info,35000.0,7.0,-6.2267877193,106.8321882561,0,3.3,0,135,2,1
3864,https://www.zomato.com/jakarta/okirobox-kuningan/info,110000.0,38.0,-6.224817,106.829599,1,3.2,2,1,0,350
3866,https://www.zomato.com/jakarta/bakso-solo-samrat-karet/info,120000.0,422.0,-6.222998106,106.8214906007,1,4.3,0,25,4,0
3867,https://www.zomato.com/jakarta/noodle-king-karet/info,250000.0,715.0,-6.224616,106.823535,0,4.3,0,9,0,15
3868,https://www.zomato.com/jakarta/sate-padang-ajo-ramon-kuningan/info,80000.0,9.0,-6.2216272392,106.8339082226,1,3.4,0,128,4,0
3871,https://www.zomato.com/jakarta/saladstop-kuningan/info,250000.0,44.0,-6.215708,106.83007,1,3.9,0,30,0,1517
3872,https://www.zomato.com/jakarta/la-tazza-kuningan/info,120000.0,18.0,-6.224308642,106.8271436915,0,3.3,0,31,4,0
3873,https://www.zomato.com/jakarta/saturdays-karet/info,100000.0,187.0,-6.2247192671,106.8237664551,0,4.4,0,28,4,0
3875,https://www.zomato.com/jakarta/eaton-kuningan/info,150000.0,88.0,-6.2280259203,106.8256738409,1,2.8,0,137,0,118
3877,https://www.zomato.com/jakarta/sushi-bar-kuningan/info,200000.0,150.0,-6.224769,106.829562,0,3.5,0,8,0,20
3878,https://www.zomato.com/jakarta/central-park-manhattan-hotel-kuningan/info,500000.0,26.0,-6.2258631495,106.8311250955,0,3.2,0,19,0,1554
3880,https://www.zomato.com/jakarta/kopi-yor-kuningan/info,50000.0,6.0,-6.227477,106.834306,1,3.1,1,3,2,1
3882,https://www.zomato.com/jakarta/bueno-nasio-kuningan/info,200000.0,6.0,-6.22988105,106.82771869,0,3.7,4,0,0,110
3883,https://www.zomato.com/jakarta/ottomans-coffee-brewers-kuningan/info,200000.0,825.0,-6.231265,106.823951,0,4.2,0,124,0,648
3884,https://www.zomato.com/jakarta/amore-mio-kuningan/info,50000.0,7.0,-6.22358,106.82571,0,3.4,1,4,0,23
3885,https://www.zomato.com/jakarta/koh-e-noor-kuningan/info,300000.0,117.0,-6.221456,106.8329,0,4.0,0,209,0,814
3888,https://www.zomato.com/jakarta/ichiban-sushi-kuningan/info,200000.0,140.0,-6.2250638986,106.8298493698,1,3.3,0,44,0,20
3889,https://www.zomato.com/jakarta/mcgettigans-kuningan/info,450000.0,166.0,-6.229928,106.827945,0,4.0,0,19,0,933
3893,https://www.zomato.com/jakarta/warunk-upnormal-kuningan/info,100000.0,157.0,-6.221336,106.833011,1,2.9,0,34,1,2
3894,https://www.zomato.com/jakarta/warung-leko-kuningan/info,2300003548556558.0,51.0,-6.2249749077,106.8301149085,1,3.6,1,5,0,3
3895,https://www.zomato.com/jakarta/asia-restaurant-the-ritz-carlton-jakarta-mega-kuningan-kuningan/info,600000.0,494.0,-6.229597,106.827639,0,4.2,0,387,0,1222
3896,https://www.zomato.com/jakarta/duta-kuningan/info,80000.0,8.0,-6.2266713982,106.8325449899,0,3.4,1,5,0,6
3897,https://www.zomato.com/jakarta/bakso-boedjangan-1-kuningan/info,100000.0,15.0,-6.2205410088,106.8327535316,1,3.0,0,102,0,21
3899,https://www.zomato.com/jakarta/cravefeine-kuningan/info,100000.0,33.0,-6.2288641625,106.8240876496,0,2.9,0,27,0,97
3901,https://www.zomato.com/jakarta/hi-fries-kuningan/info,70000.0,66.0,-6.2243516377,106.8269495666,0,4.0,0,85,4,0
3902,https://www.zomato.com/jakarta/oma-vegetarian-kuningan/info,60000.0,8.0,-6.227676,106.824176,0,3.2,2,2,0,1311
3903,https://www.zomato.com/jakarta/ayookopi-com-kuningan/info,120000.0,8.0,-6.224167,106.827077,0,3.2,0,21,0,1266
3904,https://www.zomato.com/jakarta/kopi-janji-jiwa-kuningan/info,70000.0,50.0,-6.223954011,106.8261200935,1,3.9,1,3,2,1
3905,https://www.zomato.com/jakarta/tokyo-belly-kuningan/info,200000.0,59.0,-6.224669,106.829507,1,4.0,0,44,0,55
3907,https://www.zomato.com/jakarta/penyetan-cok-kuningan/info,150000.0,23.0,-6.2216782343,106.8335977569,0,3.3,1,5,0,46
3910,https://www.zomato.com/jakarta/kop%C3%A8-at-tugu-kuningan/info,100000.0,4.0,-6.21458,106.831087,0,3.4,0,31,0,95
3911,https://www.zomato.com/jakarta/imperial-kitchen-dimsum-kuningan/info,250000.0,324.0,-6.2248105911,106.8302000687,1,3.7,0,35,0,3
3912,https://www.zomato.com/jakarta/hk-dim-sum-kuningan/info,150000.0,11.0,-6.2249175802,106.829440333,0,3.1,2,2,0,6
3913,https://www.zomato.com/jakarta/phd-kuningan/info,150000.0,24.0,-6.216883,106.836288,1,3.3,0,59,0,4
3914,https://www.zomato.com/jakarta/the-holyribs-karet/info,300000.0,284.0,-6.224223,106.822815,1,4.0,0,24,0,24
3915,https://www.zomato.com/jakarta/kafe-dalleta-kuningan/info,90000.0,5.0,-6.2278366074,106.8248782307,0,3.2,0,593,0,34
3916,https://www.zomato.com/jakarta/nasi-uduk-kebon-kacang-kuningan/info,100000.0,17.0,-6.2244072987,106.8264734745,0,2.5,0,78,0,11
3920,https://www.zomato.com/jakarta/the-cafe-xxi-epicentrum-walk-kuningan/info,250000.0,12.0,-6.217216,106.834856,0,2.8,0,31,0,87
3921,https://www.zomato.com/jakarta/asagao-coffee-express-1-kuningan/info,100000.0,9.0,-6.2211732825,106.8262062594,0,3.3,0,157,0,250
3922,https://www.zomato.com/jakarta/saigon-cafe-kuningan/info,300000.0,281.0,-6.219935,106.833181,0,4.5,0,174,0,845
3924,https://www.zomato.com/jakarta/little-india-restaurant-kuningan/info,180000.0,104.0,-6.227508,106.826524,1,3.9,0,159,0,167
3927,https://www.zomato.com/jakarta/banhbanh-kuningan/info,100000.0,153.0,-6.22495191,106.8291892111,0,4.2,0,54,0,4
3928,https://www.zomato.com/jakarta/serba-tom-yam-kuningan/info,100000.0,5.0,-6.2240983299,106.8269482255,0,2.2,0,201,0,46
3929,https://www.zomato.com/jakarta/batagor-cuplis-kuningan/info,120000.0,11.0,-6.221356,106.833619,1,2.9,0,684,0,42
3930,https://www.zomato.com/jakarta/don-ya-kuningan/info,220000.0,32.0,-6.2295800835,106.8252916262,0,2.3,0,29,0,42
3931,https://www.zomato.com/jakarta/escalator-coffeehouse-kuningan/info,150000.0,56.0,-6.219226797,106.8369937688,0,3.9,0,32,0,1306
3932,https://www.zomato.com/jakarta/pawon-nyonya-kuningan/info,150000.0,30.0,-6.2279036002,106.8257496133,0,2.9,0,7,0,3
3933,https://www.zomato.com/jakarta/delico-kuningan/info,300000.0,52.0,-6.2313618827,106.8278306723,1,3.6,0,195,0,64
3934,https://www.zomato.com/jakarta/koi-express-teppanyaki-kuningan/info,120000.0,32.0,-6.2240733324,106.8266709521,1,2.7,2,1,2,1
3935,https://www.zomato.com/jakarta/splash-the-grove-suites-kuningan/info,500000.0,11.0,-6.2178199236,106.8344607577,0,3.3,0,19,0,588
3936,https://www.zomato.com/jakarta/koffie-nation-kuningan/info,150000.0,20.0,-6.2176979344,106.8347910047,0,3.7,0,146,0,1295
3937,https://www.zomato.com/jakarta/high-on-caffein-kuningan/info,250000.0,15.0,-6.227212,106.833559,0,3.7,0,19,0,246
3938,https://www.zomato.com/jakarta/lobo-italian-bistro-the-ritz-carlton-jakarta-mega-kuningan-kuningan/info,600000.0,62.0,-6.229617,106.827613,0,4.0,0,57,0,1525
3940,https://www.zomato.com/jakarta/pearl-jw-marriott-hotel-kuningan/info,500000.0,96.0,-6.227585,106.827273,0,4.1,2,2,0,608
3941,https://www.zomato.com/jakarta/taucy-kuningan/info,50000.0,25.0,-6.2248702517,106.8294161931,0,3.3,0,311,4,0
3943,https://www.zomato.com/jakarta/burger-king-2-kuningan/info,125000.0,66.0,-6.2213975945,106.8326117098,1,3.4,0,63,0,72
3944,https://www.zomato.com/jakarta/the-coffee-dept-kuningan/info,100000.0,9.0,-6.2242049858,106.8268271908,0,3.2,0,27,0,48
3945,https://www.zomato.com/jakarta/kopi-sodara-kuningan/info,100000.0,5.0,-6.218893,106.834949,1,3.2,1,4,0,42
3947,https://www.zomato.com/jakarta/a-fung-baso-sapi-asli-kuningan/info,130000.0,29.0,-6.2247532636,106.8293803185,1,3.8,0,25,4,0
3948,https://www.zomato.com/jakarta/ramen-ya-kuningan/info,120000.0,42.0,-6.2251115604,106.829289794,1,3.8,0,29,4,0
3949,https://www.zomato.com/jakarta/the-coffee-bean-tea-leaf-kuningan/info,110000.0,51.0,-6.225034235,106.8298701569,1,3.4,0,91,0,64
3950,https://www.zomato.com/jakarta/billiechick-kuningan/info,250000.0,67.0,-6.2249755743,106.8298044428,0,3.5,0,794,0,194
3951,https://www.zomato.com/jakarta/es-teler-77-kuningan/info,115000.0,27.0,-6.22455,106.82728,1,2.7,0,7,0,159
3952,https://www.zomato.com/jakarta/singah-kupi-kuningan/info,50000.0,8.0,-6.2296964039,106.8250773847,0,3.5,0,31,1,2
3953,https://www.zomato.com/jakarta/the-social-pot-shabu-and-grill-karet/info,300000.0,865.0,-6.2248255896,106.8229299411,0,4.6,0,125,0,228
3955,https://www.zomato.com/jakarta/dapur-laris-kuningan/info,80000.0,8.0,-6.224234,106.826863,0,2.9,0,64,0,160
3957,https://www.zomato.com/jakarta/kopi-kenangan-9-kuningan/info,50000.0,17.0,-6.225119,106.825555,1,3.7,0,39,4,0
3958,https://www.zomato.com/jakarta/dapur-mtw-kuningan/info,90000.0,14.0,-6.218908,106.833243,0,3.7,4,0,0,131
3960,https://www.zomato.com/jakarta/moonshine-dine-lounge-kuningan/info,450000.0,88.0,-6.2287925036,106.8240303174,0,4.0,0,19,0,1348
3965,https://www.zomato.com/jakarta/kopi-lugu-kuningan/info,60000.0,9.0,-6.2182972144,106.8348345906,0,3.9,0,184,0,296
3966,https://www.zomato.com/jakarta/siomay-addict-kuningan/info,50000.0,5.0,-6.2248272561,106.8290923163,0,2.5,0,43,4,0
3967,https://www.zomato.com/jakarta/hokben-kuningan/info,150000.0,49.0,-6.224182988,106.8264151365,1,3.6,0,49,0,4
3968,https://www.zomato.com/jakarta/xi-bo-ba-2-kuningan/info,60000.0,12.0,-6.2206633306,106.8328816071,1,3.1,0,11,2,1
3969,https://www.zomato.com/jakarta/sakana-kuningan/info,300000.0,84.0,-6.2299200457,106.8276181072,0,4.0,2,1,0,1464
3970,https://www.zomato.com/jakarta/oakroom-kuningan/info,400000.0,36.0,-6.227779,106.825833,0,3.0,0,17,0,438
3971,https://www.zomato.com/jakarta/burgreens-kuningan/info,250000.0,87.0,-6.228047918,106.8257251382,1,4.0,0,160,0,935
3972,https://www.zomato.com/jakarta/maxx-coffee-1-kuningan/info,100000.0,4.0,-6.2251392242,106.8301765993,1,3.5,0,23,0,26
3973,https://www.zomato.com/jakarta/no-11-eleven-1-kuningan/info,500000.0,65.0,-6.231547,106.824008,0,3.9,2,1,0,1556
3975,https://www.zomato.com/jakarta/liquid-exchange-kuningan/info,400000.0,168.0,-6.2184522005,106.8352570385,0,3.6,0,393,0,1381
3977,https://www.zomato.com/jakarta/kopi-kinca-kuningan/info,50000.0,10.0,-6.2297107357,106.8279416487,0,3.3,0,42,0,14
3978,https://www.zomato.com/jakarta/pezzo-pizza-kuningan/info,60000.0,90.0,-6.22453,106.829193,1,3.9,0,59,0,4
3980,https://www.zomato.com/jakarta/loma-kuningan/info,50000.0,15.0,-6.2188584972,106.8336644769,0,3.7,4,0,2,1
3982,https://www.zomato.com/jakarta/cui-mew-malang-kuningan/info,50000.0,14.0,-6.2249279125,106.8293813244,0,3.5,0,383,4,0
3983,https://www.zomato.com/jakarta/kebab-mayestik-ab-kuningan/info,60000.0,14.0,-6.2188844948,106.8334887922,0,3.3,0,191,2,1
3984,https://www.zomato.com/jakarta/kwetiaw-sapi-pontianak-88-kuningan/info,150000.0,4.0,-6.224695,106.829422,0,2.4,2,2,2,1
3985,https://www.zomato.com/jakarta/d-cost-kuningan/info,120000.0,30.0,-6.2241186612,106.8265599757,1,3.1,0,66,0,23
3986,https://www.zomato.com/jakarta/daily-bread-bakery-cafe-kuningan/info,160000.0,19.0,-6.218319,106.834906,1,3.1,0,165,0,25
3988,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-kuningan/info,130000.0,34.0,-6.224496623,106.8273837492,1,3.0,0,80,0,4
3990,https://www.zomato.com/jakarta/j-co-donuts-coffee-kuningan/info,120000.0,57.0,-6.2213895952,106.8327156454,1,3.7,0,28,0,51
3991,https://www.zomato.com/jakarta/flow-kuningan/info,300000.0,262.0,-6.2297207345,106.827810891,0,4.2,0,19,0,569
3994,https://www.zomato.com/jakarta/rice-bowl-2-kuningan/info,150000.0,28.0,-6.2244316296,106.8272724375,1,2.3,2,2,0,4
3995,https://www.zomato.com/jakarta/trattoria-1-kuningan/info,350000.0,64.0,-6.2197164188,106.8333731219,0,3.2,0,57,0,828
3996,https://www.zomato.com/jakarta/china-express-kuningan/info,150000.0,9.0,-6.2333566508,106.8311375007,0,3.5,2,2,1,2
3997,https://www.zomato.com/jakarta/holywings-kuningan/info,200000.0,127.0,-6.218946,106.834198,1,3.6,0,239,0,980
3998,https://www.zomato.com/jakarta/sate-solo-pak-didi-kuningan/info,100000.0,4.0,-6.224107,106.826681,0,2.9,0,53,4,0
3999,https://www.zomato.com/jakarta/ta-wan-kuningan/info,200000.0,63.0,-6.218091,106.835118,1,2.9,2,2,0,91
4001,https://www.zomato.com/jakarta/yoogane-karet/info,250000.0,384.0,-6.22379,106.8235,0,3.2,0,9,0,59
4002,https://www.zomato.com/jakarta/paps-bike-coffee-kuningan/info,50000.0,7.0,-6.2298840497,106.8342914432,0,3.6,1,4,0,53
4005,https://www.zomato.com/jakarta/the-backyard-by-pop-me-up-kuningan/info,250000.0,11.0,-6.2248635857,106.8294078112,0,3.1,4,0,0,109
4006,https://www.zomato.com/jakarta/kedung-sari-kuningan/info,50000.0,12.0,-6.2216852336,106.8334840983,0,3.8,0,13,0,42
4007,https://www.zomato.com/jakarta/soto-betawi-h-tohir-kuningan/info,70000.0,5.0,-6.2215199161,106.8338311091,0,2.3,0,41,0,42
4010,https://www.zomato.com/jakarta/upsolute-coffee-1-kuningan/info,80000.0,4.0,-6.2244392955,106.8268181384,0,3.0,0,99,0,34
4011,https://www.zomato.com/jakarta/wangka-korea-jumbo-cake-kuningan/info,100000.0,25.0,-6.2244412953,106.8272875249,0,3.6,0,531,0,5
4012,https://www.zomato.com/jakarta/richeese-factory-kuningan/info,100000.0,51.0,-6.224106,106.827264,1,3.5,0,37,0,4
4013,https://www.zomato.com/jakarta/bakmi-gocit-1-kuningan/info,100000.0,15.0,-6.2253398703,106.8294426799,1,3.2,0,71,4,0
4016,https://www.zomato.com/jakarta/blacklisted-1-karet/info,200000.0,408.0,-6.224489,106.823618,1,4.1,0,303,0,40
4017,https://www.zomato.com/jakarta/warung-sate-tegal-yayan-gondrong-kuningan/info,80000.0,10.0,-6.2302596743,106.8215016648,0,3.1,0,74,4,0
4018,https://www.zomato.com/jakarta/sailendra-jw-marriott-hotel-kuningan/info,600000.0,950.0,-6.2276599597,106.8270977587,0,4.1,0,448,0,1490
